fid_1,DN,AREA,MEAN,Shape_Leng,Shape_Area,Usable_SR_,Elec_prod_,geometry
113,1,1664.00000000000,1525.59551767000,0.00278220086,0.00000026990,2538.59094140000,455.11858397500,"MULTIPOLYGON (((86.441880160640949 23.816114315223501, 86.441880623791803 23.816006718535277, 86.441919610301852 23.816006798574961, 86.441920228136098 23.815863396278758, 86.44188124072673 23.815863225407554, 86.441882167927758 23.815643499448015, 86.44"
114,1,240.00000000000,1573.76434733000,0.00067069211,0.00000002237,377.70344335900,67.71467332540,"MULTIPOLYGON (((86.439407635653936 23.815383480263449, 86.43940809880479 23.815275883575225, 86.439447087113422 23.815276054446429, 86.439447241796813 23.815240158906249, 86.439486231004821 23.815240329777453, 86.439486384788893 23.815204434237273, 86.43"
117,1,256.00000000000,1542.17485046000,0.00075137033,0.00000002273,394.79676171800,70.77916344080,"MULTIPOLYGON (((86.439018903699491 23.815130955129518, 86.439019366850346 23.815018915790404, 86.439097345266305 23.815019167600553, 86.439097190582913 23.815059504892304, 86.439136179790921 23.81505967576345, 86.439135871323458 23.815131467743072, 86.43"
118,1,240.00000000000,1541.69908854000,0.00076081211,0.00000002185,370.00778125000,66.33499502240,"MULTIPOLYGON (((86.441528427694834 23.815175932923012, 86.441529200212472 23.814992192435795, 86.441607174131832 23.814992442447306, 86.441606865664369 23.815068676178498, 86.441650715708022 23.815068776902592, 86.44165056192395 23.815104673342034, 86.44"
119,1,336.00000000000,1438.28194754000,0.00105079743,0.00000004860,483.26273437300,86.63934301850,"MULTIPOLYGON (((86.442001135643977 23.815177726171157, 86.442001907262295 23.814993894852421, 86.442157854201696 23.814994393976178, 86.442157699518305 23.815030290415621, 86.442235673437665 23.815030539527811, 86.442234592452564 23.815286162826226, 86.4"
120,1,64.00000000000,1561.84619141000,0.00037750502,0.00000000559,99.95815625020,17.92049825250,"MULTIPOLYGON (((86.442747514486257 23.814996604509759, 86.442747669169648 23.814960708969579, 86.442864627800418 23.814961128053653, 86.442864473117027 23.814997023593833, 86.442825486606978 23.814996853621949, 86.442825332822906 23.815032750061391, 86.4"
121,1,224.00000000000,1559.43546840000,0.00060861042,0.00000002010,349.31354492200,62.62493233350,"MULTIPOLYGON (((86.442274659947657 23.815030710399014, 86.442275123098511 23.814923112811471, 86.442318973142164 23.814923304367028, 86.442319127825556 23.814887407927586, 86.442397100845596 23.814887657939096, 86.442396946162205 23.814923553479275, 86.4"
122,1,96.00000000000,1584.40606689000,0.00052083435,0.00000000979,152.10298242100,27.26902268850,"MULTIPOLYGON (((86.438664062696375 23.814910029474333, 86.438664217379767 23.814874133934211, 86.438742195795783 23.814874476575881, 86.43874188732832 23.814946176824662, 86.438780876536271 23.814946348595186, 86.438780568068807 23.81501804974323, 86.438"
123,1,1184.00000000000,1547.72770732000,0.00210188442,0.00000012304,1832.50960547000,328.53232206800,"MULTIPOLYGON (((86.442940901101736 23.815360402760405, 86.442941210468518 23.81528870161236, 86.442985059612852 23.815288802336397, 86.442985214296243 23.815252996728475, 86.443102172027693 23.815253415812549, 86.443102789861939 23.815109922684826, 86.44"
124,1,32.00000000000,1534.06341553000,0.00029953128,0.00000000420,49.09002929700,8.80086045236,"MULTIPOLYGON (((86.442319436293019 23.814815706779484, 86.44231959097641 23.814779811239362, 86.442397563996451 23.814780060351552, 86.442397254629668 23.814851852331174, 86.442358268119619 23.81485168235929, 86.442358422803011 23.814815786819167, 86.442"
125,1,32.00000000000,1565.17596436000,0.00022137860,0.00000000280,50.08563085950,8.97935190049,"MULTIPOLYGON (((86.443533177514212 23.814748298994857, 86.443533408639951 23.814676596048116, 86.44357239425068 23.81467676602, 86.443572163124884 23.814748468966741, 86.443533177514212 23.814748298994857)))"
126,1,688.00000000000,1460.65093568000,0.00192204604,0.00000012115,1004.92784375000,180.16346382700,"MULTIPOLYGON (((86.439727188159281 23.814734573541784, 86.439727497526064 23.814662781562163, 86.439766485834696 23.814662952433366, 86.439766640518087 23.814627056893187, 86.44019551191343 23.814628663082374, 86.440195666596821 23.814592767542251, 86.44"
127,1,480.00000000000,1561.66667480000,0.00134484584,0.00000004265,749.60000390400,134.38828870000,"MULTIPOLYGON (((86.438704133788804 23.814659111428909, 86.438704596939658 23.814551514740685, 86.438782575355617 23.814551765651515, 86.438782420672226 23.814587662090958, 86.438821409880234 23.814587742130641, 86.438821101412771 23.814659534110262, 86.4"
128,1,112.00000000000,1576.19358608000,0.00059897360,0.00000001119,176.53368164100,31.64895844460,"MULTIPOLYGON (((86.44251514046141 23.814637078038743, 86.442515295144801 23.814601181599301, 86.44255428165485 23.814601351571184, 86.442554436338241 23.814565456031005, 86.442593421948914 23.814565626002889, 86.442593576632305 23.814529730462766, 86.442"
